window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active,experiment_type,split,is_baseline_experiment,traffic_probe_total,traffic_probe_success,traffic_probe_success_rate,event_count,source_artifact_dir
1779521053525,1779521054525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,466,20,4,0,4,4,20,20,426,20,0,0,0,0,0,0,0,282,282,0,0,0,60,10,2,1,1,1,0,1,0,1,1,0,backend_churn,event_manifest,1,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521054525,1779521055525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,279,25,5,0,5,5,25,25,229,25,0,0,0,0,0,0,0,287,287,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521055525,1779521056525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,239,20,4,0,4,4,20,20,199,20,0,0,0,0,0,0,0,291,291,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521056525,1779521057525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,263,20,4,0,4,4,20,20,223,20,0,0,0,0,0,0,0,296,296,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,backend_churn,event_manifest,0,1,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521057525,1779521058525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,217,25,5,0,5,5,25,25,167,25,0,0,0,0,0,0,0,300,300,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521058525,1779521059525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,242,20,4,0,4,4,20,20,202,20,0,0,0,0,0,0,0,304,289,1,43,43,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521059525,1779521060525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,247,15,3,0,3,3,15,15,217,15,0,0,0,0,0,0,0,264,264,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521060525,1779521061525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,188,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,264,264,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521061525,1779521062525,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,215,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,264,264,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520968874,1779520969874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,183,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520969874,1779520970874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520970874,1779520971874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,156,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520971874,1779520972874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,165,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520972874,1779520973874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520973874,1779520974874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520974874,1779520975874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,187,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520975874,1779520976874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,151,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520976874,1779520977874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,219,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520977874,1779520978874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,281,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,1,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520978874,1779520979874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,199,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520979874,1779520980874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,204,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520980874,1779520981874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,208,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520981874,1779520982874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520982874,1779520983874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,211,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,2,1,1,0,0,1,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520983874,1779520984874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,175,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,-1,0,0,0,1,1,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520984874,1779520985874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,197,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520985874,1779520986874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520986874,1779520987874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520987874,1779520988874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,167,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,1,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520988874,1779520989874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,157,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520989874,1779520990874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,157,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520990874,1779520991874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,175,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520991874,1779520992874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520992874,1779520993874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520993874,1779520994874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,207,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520994874,1779520995874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,181,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520995874,1779520996874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,150,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520996874,1779520997874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,166,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520997874,1779520998874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,190,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,1,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520998874,1779520999874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,190,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779520999874,1779521000874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521000874,1779521001874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,174,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521001874,1779521002874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,173,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521002874,1779521003874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,178,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521003874,1779521004874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,196,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521004874,1779521005874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,181,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521005874,1779521006874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,183,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521006874,1779521007874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,170,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521007874,1779521008874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,210,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,1,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521008874,1779521009874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,187,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521009874,1779521010874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,197,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521010874,1779521011874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,191,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521011874,1779521012874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,156,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521012874,1779521013874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521013874,1779521014874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,181,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521014874,1779521015874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,252,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,1,0,1,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521015874,1779521016874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,157,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
1779521016874,1779521017874,1.000,backend-rollout-restart-20260523T072229Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,158,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,backend_rollout_restart,train,0,358,358,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/backend-rollout-restart-20260523T072229Z
